InputID,TargetID,Distance,Source
41.72848421-75.88519169---2008,73e7ebab-a6d0-569b-82cd-b8856f63718b,21.3350734489,Distance_Matrix-UTM18.csv
41.78228182-75.92562673---2010,1baa45d8-2319-5e9b-91b2-aaa55e10007f,28.0577550057,Distance_Matrix-UTM18.csv
41.84286981-76.95844906---2010,0e179665-3c7a-5d70-b16c-3bc5510ac948,88.686599184,Distance_Matrix-UTM18.csv
41.85038693-76.91885643---2010,76f89d92-798d-5a12-9caa-12b71b9da306,29.7894445952,Distance_Matrix-UTM18.csv
41.79169095-77.11833961---2008,8fbd8db5-10e7-588c-adca-8ef4baff1872,47.4592272353,Distance_Matrix-UTM18.csv
41.27089234-76.65960977---2010,e162b6da-2379-5ff5-80c0-99c03f72324c,6.805637666,Distance_Matrix-UTM18.csv
41.95538079-76.86122201---2005,75633cf0-230d-56b2-8bff-057494853fc0,36.7072909077,Distance_Matrix-UTM18.csv
41.25341173-76.4995596---2010,00eda2ee-fe50-5910-9cbe-8d1c645559f1,409.966552243,Distance_Matrix-UTM18.csv
41.33309819-77.29104603---2010,58b7effb-8c7a-5b08-b553-568c9001ab71,38.7130513833,Distance_Matrix-UTM18.csv
41.36938555-77.55904077---2010,45d760c4-1e1c-580c-8063-2fe03a246be9,35.1744970134,Distance_Matrix-UTM18.csv
41.35325586-76.57208275---2010,0a6d8d4b-4c7c-58c4-b3e8-e136533ee723,91.4903675597,Distance_Matrix-UTM18.csv
41.70454434-77.53218957---2010,b766298a-3e2f-5114-af96-119e110be360,98.8199856206,Distance_Matrix-UTM18.csv
41.79503404-76.02857019---2008,00fcdc29-793f-562b-bda2-a62fa9487853,77.5988319738,Distance_Matrix-UTM18.csv
41.6240553-76.82561704---2008,3df1c43a-09aa-5dca-acdb-3f1891413109,41.1001137419,Distance_Matrix-UTM18.csv
41.76505537-76.69477604---2010,e945163c-34a0-5b40-be36-b9cc65f4e37a,336.811226502,Distance_Matrix-UTM18.csv
41.87152842-77.9169818---2008,28f88e7a-6fd0-5017-b5d7-3c38c956f742,55.484022318,Distance_Matrix-UTM18.csv
41.3077516-76.66889109---2010,8ab1487e-52a0-5de8-9e29-8edaac76283d,53.3335145123,Distance_Matrix-UTM18.csv
41.69929322-77.54745456---2010,0bc3885b-17af-5063-a689-47155a02674f,87.8681916095,Distance_Matrix-UTM18.csv
41.72493196-76.78195564---2010,a7daf693-0a44-5d55-b574-6c95eef7d05c,67.2617238283,Distance_Matrix-UTM18.csv
41.37674544-77.13511212---2008,b0f18714-98c1-5d05-9cc0-2e22946bd498,205.088448414,Distance_Matrix-UTM18.csv
41.77122126-77.15446916---2010,ef967a9f-51fe-515b-aafc-051640c5b16a,122.824164865,Distance_Matrix-UTM18.csv
41.67649614-77.3462439---2010,db3dfa30-4215-504f-b8df-0c36a3fb1a28,26.4919472987,Distance_Matrix-UTM18.csv
41.82507163-76.98425921---2010,3bd729db-68f7-5641-a536-f9b19d2dcb78,133.990937596,Distance_Matrix-UTM18.csv
41.85042579-76.91775905---2010,76f89d92-798d-5a12-9caa-12b71b9da306,78.726827821,Distance_Matrix-UTM18.csv
41.70347213-75.91999858---2008,220fbe88-2551-57c7-b9f6-908b3e149cca,5.7886683655,Distance_Matrix-UTM18.csv
41.07462707-77.80078405---2008,c6c725d0-9c99-5a30-86af-627ec833a21b,29.5883003701,Distance_Matrix-UTM18.csv
41.69383868-77.36083929---2010,4ed45832-cc31-5d44-abf9-96f96de0d409,73.6220699485,Distance_Matrix-UTM18.csv
41.7656174-76.10378413---2010,6d9bdfd1-d043-54e0-bdc9-39bbce3d2fdd,47.2167757665,Distance_Matrix-UTM18.csv
41.28050693-76.63923069---2010,3ea63c7f-1e64-5fee-9dbe-7cba24524817,682.118738726,Distance_Matrix-UTM18.csv
41.56037772-77.06983865---2010,b955eafa-389c-5241-bcaa-18da3ce9a634,104.793519031,Distance_Matrix-UTM18.csv
41.70065393-75.89015672---2010,fdb95928-2aca-542d-8631-c7d8cd433492,34.2436044114,Distance_Matrix-UTM18.csv
41.27199045-76.63786027---2010,0886edd1-bf8f-5edd-ad0d-cad57a359db0,104.029550693,Distance_Matrix-UTM18.csv
41.68056844-77.5804269---2010,85547453-a86e-57a5-8b14-ccac8b61365b,95.0272491069,Distance_Matrix-UTM18.csv
41.71838472-76.85416378---2010,f8a0c29e-1fae-53f6-914b-22d165ed682c,119.365032401,Distance_Matrix-UTM18.csv
41.69539104-76.84205516---2010,bbc07f37-7fea-5e9c-9cc2-eecf4a71e45f,101.658449821,Distance_Matrix-UTM18.csv
41.7170809-76.85443084---2010,f8a0c29e-1fae-53f6-914b-22d165ed682c,161.006959018,Distance_Matrix-UTM18.csv
41.81572259-76.89572884---2010,4ca55d51-9fb1-50c5-9e01-6ccc356d7953,112.726876804,Distance_Matrix-UTM18.csv
41.73652288-75.86245717---2008,4bf868df-74ed-54bb-b8d1-d663db5392b4,36.7576909602,Distance_Matrix-UTM18.csv
41.7512051-76.83856235---2010,c9a90372-2b15-5acd-a180-e76812ec6ea1,119.313688974,Distance_Matrix-UTM18.csv
41.74472827-75.87941249---2008,2f660ae9-3afa-5091-b634-56c6d701626b,29.3718301232,Distance_Matrix-UTM18.csv
41.7866688-76.23106707---2010,6ec9d418-5294-5353-9a44-c58425ad1592,25.4984097456,Distance_Matrix-UTM18.csv
41.61872293-76.93619365---2008,e270084e-b3e9-53e6-85c2-0000a18a1d5a,53.4850314855,Distance_Matrix-UTM18.csv
41.86038034-76.84822657---2010,511a530f-12c3-5f9e-968c-6b0285282d0b,180.133126584,Distance_Matrix-UTM18.csv
41.87657072-76.93468897---2010,dd8070b2-3beb-5b9b-8f10-2b4437649d5e,103.592912307,Distance_Matrix-UTM18.csv
41.23686784-76.36615056---2010,b21e43a5-42c0-55c0-8e70-9ea1421580d3,18.1563603983,Distance_Matrix-UTM18.csv
41.91862854-76.92350541---2010,3f1e3488-6c2c-5a63-a569-acc23f0b6a6f,32.5122677521,Distance_Matrix-UTM18.csv
41.32979014-77.16721006---2008,4c7f0588-2304-5e8e-aa68-98dce216b011,30.8635071019,Distance_Matrix-UTM18.csv
41.28088127-76.63105403---2010,3ea63c7f-1e64-5fee-9dbe-7cba24524817,39.558946277,Distance_Matrix-UTM18.csv
