id,site_id,wms_url,county,year,location,n_unk_res,n_frk_res,n_oth_res,n_tot_res,crowd_sel,qaqc,p_crd_a,p_s_crd_a
0,3de59bbc-cb49-5929-b8f8-4c0df557a250,https://mapsengine.google.com/06136759344167181854-00219351362547715467-4/wms/?version=1.3.0,Susquehanna,2008,41.88203539-75.89060197---2008,0,0,3,3,other,,100,None
0,8bcb4350-857f-51c5-a610-18b120ffd6cc,https://mapsengine.google.com/06136759344167181854-00219351362547715467-4/wms/?version=1.3.0,Susquehanna,2008,41.71360134-75.90311839---2008,0,0,3,3,other,,100,None
0,0862c1e3-6291-5275-aae1-578cff1ab567,https://mapsengine.google.com/06136759344167181854-00219351362547715467-4/wms/?version=1.3.0,Susquehanna,2008,41.75531231-75.90177327---2008,0,0,3,3,other,,100,None
0,27a07c60-4f26-5a49-853e-bda13777df1a,https://mapsengine.google.com/06136759344167181854-00219351362547715467-4/wms/?version=1.3.0,Susquehanna,2008,41.69743076-75.96407166---2008,0,0,3,3,other,,100,None
0,03ca309a-5b09-5f27-83d9-f6ffad0ef52b,https://mapsengine.google.com/06136759344167181854-00219351362547715467-4/wms/?version=1.3.0,Susquehanna,2008,41.72004865-76.05861645---2008,0,0,3,3,other,,100,None
0,3b3fc808-1d9b-5431-846b-193ad8d827a2,https://mapsengine.google.com/06136759344167181854-00219351362547715467-4/wms/?version=1.3.0,Susquehanna,2008,41.72045973-76.05965739---2008,0,0,3,3,other,,100,None
0,03ca309a-5b09-5f27-83d9-f6ffad0ef52b,https://mapsengine.google.com/06136759344167181854-00219351362547715467-4/wms/?version=1.3.0,Susquehanna,2008,41.71456645-76.0498144---2008,0,0,3,3,other,,100,None
0,b55a788e-f054-5039-8554-b20b8bada943,https://mapsengine.google.com/06136759344167181854-00219351362547715467-4/wms/?version=1.3.0,Susquehanna,2008,41.69888947-75.83521432---2008,0,0,3,3,other,,100,None
0,ff085380-1259-5e28-b909-67285943cb99,https://mapsengine.google.com/06136759344167181854-00219351362547715467-4/wms/?version=1.3.0,Susquehanna,2008,41.68709211-75.97221623---2008,0,0,3,3,other,,100,None
0,d4618e93-b222-5f33-8712-cfe9e0807632,https://mapsengine.google.com/06136759344167181854-00219351362547715467-4/wms/?version=1.3.0,Susquehanna,2008,41.7504355-75.94248863---2008,0,0,3,3,other,,100,None
0,9f398665-937d-5a95-831c-2dbbbae1766a,https://mapsengine.google.com/06136759344167181854-00219351362547715467-4/wms/?version=1.3.0,Susquehanna,2008,41.73856553-76.08904611---2008,0,0,3,3,other,,100,None
0,860b97b8-6e3d-5861-bea7-ca37e2d96b02,https://mapsengine.google.com/06136759344167181854-00219351362547715467-4/wms/?version=1.3.0,Susquehanna,2008,41.71208829-75.92324898---2008,0,0,3,3,other,,100,None
